visitbusan_source_key,visitbusan_uc_seq,visitbusan_title_ko,visitbusan_content_type,canonical_id,canonical_title,distance_m,title_similarity,category_compatible,match_status,match_confidence,match_method,visitbusan_hours,visitbusan_address,visitbusan_phone,visitbusan_external_official_url,visitbusan_source_detail_url,canonical_image_url,provenance_note,review_reason
VisitBusanContent:attraction:1179:ko,1179,때 묻지 않은 순수 영도 봉산마을,attraction,,,,,,web_only,,no_canonical_match,월요일 ~ 토요일 08:00 ~ 18:00,영도구 오동꽃길 32 베리베리굿봉산센터,051-417-3314,https://bongsan.org/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1179&lang_cd=ko,,,
VisitBusanContent:attraction:1142:ko,1142,드넓은 초록 물결 해운대수목원,attraction,,,,,,web_only,,no_canonical_match,하계(3월 ~ 10월) : 09:00 ~ 18:00 ※ 입장 마감 : 17:30 동계(11월 ~ 2월) : 09:00 ~ 17:00 ※ 입장 마감 : 16:30,부산광역시 해운대구 석대동 77,051-888-7131~5,https://www.busan.go.kr/green/gcintro0401,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1142&lang_cd=ko,,,
VisitBusanContent:attraction:1031:ko,1031,슬기로운 부산도서관 생활,attraction,,,,,,web_only,,no_canonical_match,화~금요일 09:00~22:00 토~일요일 09:00~18:00,부산광역시 사상구 사상로310번길 33,051-310-5400,https://library.busan.go.kr/busanlibrary/index.do,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1031&lang_cd=ko,,,
VisitBusanContent:attraction:876:ko,876,묘지 위에 세워진 희망 ‘아미동 비석문화마을’,attraction,,,,,,web_only,,no_canonical_match,매일,부산광역시 서구 아미로49,,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=876&lang_cd=ko,,,
VisitBusanContent:attraction:859:ko,859,오늘의산책_구덕문화공원,attraction,,,,,,web_only,,no_canonical_match,화~일요일 09:00 ~ 17:00,부산광역시 서구 꽃마을로163번길 73,051-240-3521,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=859&lang_cd=ko,,,
VisitBusanContent:attraction:838:ko,838,"부산의 옛 흔적을 찾아, 우암동 소막마을",attraction,,,,,,web_only,,no_canonical_match,매일,부산광역시 남구 우암번영로 40-1,,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=838&lang_cd=ko,,,
VisitBusanContent:attraction:833:ko,833,송도에서 구름 위를 느끼는 법,attraction,,,,,,web_only,,no_canonical_match,개방시간: 매일 09:00~18:00(3월~9월)/ 입장 17:30분까지 매일 09:00~17:00(10월~2월)/ 입장 16:30분까지,부산광역시 서구 암남동 620-53,051-240-4087,https://www.bsseogu.go.kr/tour/index.bsseogu,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=833&lang_cd=ko,,,
VisitBusanContent:attraction:813:ko,813,"누나의 길, 한국신발관",attraction,,,,,,web_only,,no_canonical_match,한국신발관 월~토 10:00~17:00,부산광역시 부산진구 백양대로 227(한국신발관) 부산광역시 동구 범곡북로 22-12(누나의길),051-898-9300(한국신발관),http://www.k-shoes.kr/main,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=813&lang_cd=ko,,,
VisitBusanContent:attraction:804:ko,804,"상상하던 동화 속 그 마을, 기장 도예 관광 힐링촌 테마숲",attraction,,,,,,web_only,,no_canonical_match,상시(안데르센 극장이용 별도),부산광역시 기장군 장안읍 기룡리 산126,051-728-3909(안데르센 극장),,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=804&lang_cd=ko,,,
VisitBusanContent:attraction:757:ko,757,오늘의 산책_신평소공원,attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 기장군 일광면 신평리 11-1,051-709-4000(기장군청),http://www.gijang.go.kr/tour/index.gijang,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=757&lang_cd=ko,,,
VisitBusanContent:attraction:373:ko,373,"부산 바다의 정석, 해운대해수욕장",attraction,,,,,,web_only,,no_canonical_match,매일 09:00~18:00,부산광역시 해운대구 해운대해변로 264,051-749-5700,https://www.haeundae.go.kr/tour/index.do,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=373&lang_cd=ko,,,
VisitBusanContent:attraction:377:ko,377,광안리의 밤은 당신의 낮보다 아름답다,attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 수영구 광안해변로 219,051-622-4251,https://www.suyeong.go.kr/tour/index.suyeong?menuCd=DOM_000001102001001000&link=success&cpath=%2Ftour,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=377&lang_cd=ko,,,
VisitBusanContent:attraction:365:ko,365,"알록달록 아름답게 펼쳐진 파스텔톤, 감천문화마을",attraction,,,,,,web_only,,no_canonical_match,09:00 ~ 18:00 (3월-10월) 09:00 ~ 17:00 (11월-2월),부산광역시 사하구 감내2로 203,051-204-1444,https://www.gamcheon.or.kr/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=365&lang_cd=ko,,,
VisitBusanContent:attraction:364:ko,364,지나간 시절을 되짚어 오르는 40계단,attraction,,,,,,web_only,,no_canonical_match,상시(40계단 문화관 평일 10:00~18:00 / 토‧일 10:00~17:00),부산광역시 중구 동광길49,40계단문화관 051-600-4046,http://www.bsjunggu.go.kr/tour/index.junggu?menuCd=DOM_000000208001001000&link=success&cpath=%2Ftour,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=364&lang_cd=ko,,,
VisitBusanContent:attraction:255:ko,255,가파른 절벽 끝에 흰여울문화마을,attraction,,,,,,web_only,,no_canonical_match,매일,부산광역시 영도구 흰여울길,051-419-4067,http://www.ydculture.com/huinnyeoulculturetown/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=255&lang_cd=ko,,,
VisitBusanContent:attraction:366:ko,366,발길 닿는 곳 어디든 아름다운 다대포해수욕장,attraction,,,,,,web_only,,no_canonical_match,다대포해수욕장 : 매일 낙조분수 : 4월 말~10월(매주 화~일),부산광역시 사하구 몰운대1길 14,051-220-4912(다대포해수욕장),https://www.saha.go.kr/tour/contents.do?mId=0101030000(다대포해수욕장),https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=366&lang_cd=ko,,,
VisitBusanContent:attraction:258:ko,258,영도 등대와 함께한 100년 태종대,attraction,,,,,,web_only,,no_canonical_match,하절기 3~10월(04:00~24:00) / 동절기 11~2월(05:00~24:00),부산광역시 영도구 전망로 24,051-405-8745,https://www.bisco.or.kr/taejongdae/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=258&lang_cd=ko,,,
VisitBusanContent:attraction:257:ko,257,해양 문화의 꽃 국립해양박물관,attraction,,,,,,web_only,,no_canonical_match,"국립해양박물관 -화 ~ 금 09:00~18:00(입장 17:30분까지) -토 09:00~21:00(5~8월) / 09:00~19:00(9월~4월) -일 09:00~19:00 -설날‧추석 익일, 어린이날, 광복절 09:00~21:00 해양도서관 -화~일요일 10:00~17:30 - 휴관일: 2025.6.4 ~ 8.18 (박물관 휴관일 및 법정공휴일)",부산광역시 영도구 해양로301번길 45,051-309-1900,https://www.mmk.or.kr/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=257&lang_cd=ko,,,
VisitBusanContent:attraction:287:ko,287,강과 바다가 만나는 곳 아미산전망대,attraction,,,,,,web_only,,no_canonical_match,화~일 / 09:00 ~ 18:00(입장 17:00까지),부산광역시 사하구 다대낙조2길 77,051-265-6863,https://www.busan.go.kr/wetland/amisanintro01,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=287&lang_cd=ko,,,
VisitBusanContent:attraction:286:ko,286,100년을 넘어 다시 태어난 송도해수욕장,attraction,,,,,,web_only,,no_canonical_match,06:00 - 23:00,부산광역시 서구 송도해변로 100,051-240-4000,https://www.bsseogu.go.kr/tour/board/view.bsseogu?boardId=BBS_0000078&menuCd=DOM_000000304011000000&startPage=1&dataSid=5006,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=286&lang_cd=ko,,,
VisitBusanContent:attraction:280:ko,280,"자연 그대로를 간직하다, 송정해수욕장",attraction,,,,,,web_only,,no_canonical_match,09:00~18:00,부산광역시 해운대구 송정해변로 62,051-749-5800,http://www.haeundae.go.kr/tour/index.do?menuCd=DOM_000000302002001000,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=280&lang_cd=ko,,,
VisitBusanContent:attraction:278:ko,278,오륙도가 전해주는 바다,attraction,,,,,,web_only,,no_canonical_match,,부산광역시 남구 오륙도로 137,051-607-6395,https://www.bsnamgu.go.kr/index.namgu?menuCd=DOM_000000601006001000&cpath=menuCd=DOM_000000601006001000&cpath=,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=278&lang_cd=ko,,,
VisitBusanContent:attraction:326:ko,326,"암남반도 남쪽 끝자락, 암남공원을 만나다",attraction,,,,,,web_only,,no_canonical_match,매일,부산광역시 서구 암남동 산193,051-240-4538,https://www.bsseogu.go.kr/tour/board/view.do?boardId=BBS_0000081&menuCd=DOM_000000304003000000&startPage=1&dataSid=5011,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=326&lang_cd=ko,,,
VisitBusanContent:attraction:354:ko,354,"부산시민의 품으로 되돌아온 쉼터, 부산시민공원",attraction,,,,,,web_only,,no_canonical_match,매일 05:00 - 24:00,부산광역시 부산진구 시민공원로 73,051-850-6000,http://citizenpark.or.kr/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=354&lang_cd=ko,,,
VisitBusanContent:attraction:368:ko,368,부산여행의 이유 용두산공원,attraction,,,,,,web_only,,no_canonical_match,부산타워 10:00~22:00(발권마감 21:30),부산광역시 중구 용두산길 37-55,용두산공원 051-860-7820 부산타워 051-601-1800,https://www.bisco.or.kr/yongdusanpark/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=368&lang_cd=ko,,,
VisitBusanContent:attraction:261:ko,261,기장에 가면 해동용궁사,attraction,,,,,,web_only,,no_canonical_match,매일 04:30 ~ 19:20 입장시간 18:50까지,부산광역시 기장군 기장읍 용궁길 86,051-722-7744,http://www.yongkungsa.or.kr,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=261&lang_cd=ko,,,
VisitBusanContent:attraction:259:ko,259,기장바다의 색다른 풍경 죽성성당,attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 기장군 기장읍 죽성리 134-7,,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=259&lang_cd=ko,,,
VisitBusanContent:attraction:348:ko,348,도심 속 작은 어촌마을 청사포와 미포,attraction,,,,,,web_only,,no_canonical_match,상시,청사포 부산광역시 해운대구 청사포로128번길 25 미포 부산광역시 해운대구 달맞이길62번길,051-749-4000,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=348&lang_cd=ko,,,
VisitBusanContent:attraction:371:ko,371,눈부신 부산을 선물하다 황령산 전망쉼터,attraction,,,,,,web_only,,no_canonical_match,블루뱅 황령산점 매일 11:00~02:00,부산광역시 남구 황령산로 391-39,블루뱅 황령산점 0507-1481-1425,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=371&lang_cd=ko,,,
VisitBusanContent:attraction:369:ko,369,눈물로 약속한 공간 영도대교,attraction,,,,,,web_only,,no_canonical_match,,부산광역시 영도구 태종로 46,부산시설공단 1670-8114,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=369&lang_cd=ko,,,
VisitBusanContent:attraction:272:ko,272,마음에 책갈피 하나를 꽂다 - 보수동책방골목,attraction,,,,,,web_only,,no_canonical_match,가게별 상이(20:00 전후 업무 종료),부산광역시 중구 보수동1가 151-1,부산종합관광안내소 051-253-8253,http://www.bosubook.com/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=272&lang_cd=ko,,,
VisitBusanContent:attraction:325:ko,325,"봄, 여름, 가을, 겨울이 다 달라 삼락생태공원",attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 사상구 삼락동 29-46,051-303-0048,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=325&lang_cd=ko,,,
VisitBusanContent:attraction:402:ko,402,영남 3대사찰 범어사를 만나다,attraction,,,,,,web_only,,no_canonical_match,매일 08:00 - 17:00,부산광역시 금정구 범어사로 250,051-508-3122,https://www.beomeo.kr/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=402&lang_cd=ko,,,
VisitBusanContent:attraction:333:ko,333,알록달록 포토존 가득한 부네치아 장림포구,attraction,,,,,,web_only,,no_canonical_match,,부산광역시 사하구 장림로93번길 72,051-220-4502,https://www.saha.go.kr/tour/contents.do?mId=0101110000,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=333&lang_cd=ko,,,
VisitBusanContent:attraction:285:ko,285,광안리 바다의 낭만 민락수변공원,attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 수영구 민락동 110-19,051-610-4729,https://www.suyeong.go.kr/tour/index.suyeong?menuCd=DOM_000001102004001000,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=285&lang_cd=ko,,,
VisitBusanContent:attraction:335:ko,335,"즐거움과 편안함, 두근거림이 함께하는 렛츠런파크",attraction,,,,,,web_only,,no_canonical_match,금~일 09:30~18:00,부산광역시 강서구 가락대로 929,1566-3333,http://park.kra.co.kr/busan_main.do,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=335&lang_cd=ko,,,
VisitBusanContent:attraction:396:ko,396,금정산이 있어 더 부산다운 부산,attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 금정구 금성동,,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=396&lang_cd=ko,,,
VisitBusanContent:attraction:264:ko,264,"오래된 이야기가 있는 곳, 문화공감수정 그리고 초량1941",attraction,,,,,,web_only,,no_canonical_match,문화공감 수정 : 화~일 10:00~17:00(입장 16:30까지) 초량1941 : 매일 10:30~18:00,문화공감 수정 : 부산광역시 동구 홍곡로 75 초량1941 : 부산광역시 동구 망양로 533-5,문화공감 수정 : 051-441-0740 초량 1941 : 051-462-7774,https://ntchmgsugung.modoo.at/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=264&lang_cd=ko,,,
VisitBusanContent:attraction:334:ko,334,아는 만큼 보이는 섬 가덕도,attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 강서구 가덕해안로 21,051-970-4062(강서구청 문화체육과),,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=334&lang_cd=ko,,,
VisitBusanContent:attraction:444:ko,444,"하늘과 바다가 만나는 길, 가덕도 연대봉",attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 강서구 천성동,051-970-4062(강서구청 문화체육과),,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=444&lang_cd=ko,,,
VisitBusanContent:attraction:273:ko,273,대한민국 피란수도 부산을 만나다.,attraction,,,,,,web_only,,no_canonical_match,화~일 / 09:00~18:00,부산광역시 서구 임시수도기념로 45,051-244-6345,https://www.busan.go.kr/monument/index,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=273&lang_cd=ko,,,
VisitBusanContent:attraction:274:ko,274,대한민국의 역사적 가치를 품은 동아대학교 석당박물관,attraction,,,,,,web_only,,no_canonical_match,화~일/09:30 ~ 17:00 (입장 16:30),부산광역시 서구 구덕로 225,051-200-8493,http://museum.donga.ac.kr/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=274&lang_cd=ko,,,
VisitBusanContent:attraction:340:ko,340,과학을 알면 미래가 보인다! 국립부산과학관,attraction,,,,,,web_only,,no_canonical_match,화~일 09:30~17:30(입장 16:30분까지),부산광역시 기장군 기장읍 동부산관광6로 59,051-750-2300,https://www.sciport.or.kr/kor/Main.do,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=340&lang_cd=ko,,,
VisitBusanContent:attraction:256:ko,256,역사가 살아 숨 쉬는 깡깡이예술마을,attraction,,,,,,web_only,,no_canonical_match,"평일, 주말 10:00~17:00 가급적 평일 낮 시간 제외, 주말 혹은 통합투어 프로그램 이용 요망",부산광역시 영도구 대평북로 36 깡깡이 안내센터,051-418-3336,http://kangkangee.com,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=256&lang_cd=ko,,,
VisitBusanContent:attraction:409:ko,409,오리지널 부산은 바로 여기! 동래읍성,attraction,,,,,,web_only,,no_canonical_match,화~일 09:00 ~ 18:00,부산 동래구 명륜동 산48-2,051-550-6634,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=409&lang_cd=ko,,,
VisitBusanContent:attraction:419:ko,419,"가야 왕국의 귀환, 복천박물관/복천동고분군",attraction,,,,,,web_only,,no_canonical_match,09:00 ~ 18:00 (입장 17:00까지),부산광역시 동래구 복천로 63,051-554-4263,http://museum.busan.go.kr/bokcheon/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=419&lang_cd=ko,,,
VisitBusanContent:attraction:362:ko,362,소확행은 공원이지_APEC나루공원,attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 해운대구 수영강변대로 85,051-749-4000,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=362&lang_cd=ko,,,
VisitBusanContent:attraction:372:ko,372,와이어공장에서 문화공장으로 F1963,attraction,,,,,,web_only,,no_canonical_match,월~일/09:00 ~ 21:00(매장별 운영시간 상이),부산광역시 수영구 구락로123번길 20,051-756-1963,http://www.f1963.org/ko/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=372&lang_cd=ko,,,
VisitBusanContent:attraction:426:ko,426,백양산에 올라 부산을 보다,attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 부산진구 당감동,051-605-4091,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=426&lang_cd=ko,,,
VisitBusanContent:attraction:277:ko,277,세계인이 기억하는 땅 유엔기념공원,attraction,,,,,,web_only,,no_canonical_match,유엔기념공원 : 09:00~18:00(5월~9월) / 09:00~17:00(10월~4월) 유엔평화기념관 10:00~18:00 (입장 17:30분까지) (※10.17~12.31 리뉴얼 공사로 부분 관람 가능),유엔기념공원 : 부산광역시 남구 유엔평화로 93 유엔평화기념관 : 부산광역시 남구 홍곡로320번길 106,유엔기념공원 : 051-625-0625 유엔평화기념관 : 051-901-1400,https://unmck.or.kr/kor/main/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=277&lang_cd=ko,,,
VisitBusanContent:attraction:276:ko,276,"부산의 역사, 대한민국의 역사",attraction,,,,,,web_only,,no_canonical_match,09:00~18:00 (입장 17:00까지),부산광역시 남구 유엔평화로 63,051-610-7111,http://museum.busan.go.kr/busan,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=276&lang_cd=ko,,,
VisitBusanContent:attraction:289:ko,289,벡스코 옆 미술관 부산시립미술관,attraction,,,,,,web_only,,no_canonical_match,본관/ 화요일~일요일 10:00~18:00 이우환 공간(별관) /화요일~일요일 10:00~18:00(입장 17:30까지),부산광역시 해운대구 APEC로 58,0507-1404-2602 051-740-2603(이우환 공간),http://art.busan.go.kr,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=289&lang_cd=ko,,,
VisitBusanContent:attraction:421:ko,421,영화도시 부산의 랜드마크 영화의 전당,attraction,,,,,,web_only,,no_canonical_match,매일 / 프로그램별 상이(홈페이지 참조),부산광역시 해운대구 수영강변대로 120,051-780-6000/6080,http://www.dureraum.org,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=421&lang_cd=ko,,,
VisitBusanContent:attraction:420:ko,420,주말엔 방콕 말고 벡스코!,attraction,,,,,,web_only,,no_canonical_match,행사별 상이(홈페이지 참조),부산광역시 해운대구 APEC로 55,051-740-7300,http://www.bexco.co.kr,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=420&lang_cd=ko,,,
VisitBusanContent:attraction:415:ko,415,부산 속 작은 중국 상해거리를 걷다,attraction,,,,,,web_only,,no_canonical_match,상시(가게별 상이),부산광역시 동구 중앙대로179번길 1,,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=415&lang_cd=ko,,,
VisitBusanContent:attraction:433:ko,433,"자연 암벽에 내려앉은 부처의 염원, 석불사",attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 북구 만덕고개길 143-79,051-332-1690,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=433&lang_cd=ko,,,
VisitBusanContent:attraction:430:ko,430,"추억과 자연이 공존하는 곳, 성지곡수원지",attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 부산진구 새싹로 295,051-860-7848,https://www.bisco.or.kr/bschildpark/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=430&lang_cd=ko,,,
VisitBusanContent:attraction:344:ko,344,아이와 함께 자연 속으로 어린이대공원,attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 부산진구 새싹로 295,051-860-7848,https://www.bisco.or.kr/bschildpark/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=344&lang_cd=ko,,,
VisitBusanContent:attraction:463:ko,463,"‘스포원’, 낮부터 밤까지 즐거움 가득!",attraction,,,,,,web_only,,no_canonical_match,홈페이지 참조,부산광역시 금정구 체육공원로399번길 324,1577-0880,http://www.spo1.or.kr/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=463&lang_cd=ko,,,
VisitBusanContent:attraction:445:ko,445,부산의 가을을 담은 승학산 억새평원,attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 사하구 당리동 산 45-1,051-220-4536(사하구청 산림녹지과),,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=445&lang_cd=ko,,,
VisitBusanContent:attraction:279:ko,279,"신선대, 신선이 사랑한 풍경",attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 남구 신선대산복로 174번길 78,,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=279&lang_cd=ko,,,
VisitBusanContent:attraction:288:ko,288,묘지 비석을 품은 동네 아미동 비석문화마을,attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 서구 아미로49,051-240-4496,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=288&lang_cd=ko,,,
VisitBusanContent:attraction:260:ko,260,400년간 지켜온 자연 그대로의 숲을 만나다,attraction,,,,,,web_only,,no_canonical_match,"평일, 주말 09:00~18:00 (입장마감 17시 00분)",부산광역시 기장군 철마면 웅천리 520-10,051-721-9183,http://ahopsan.com,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=260&lang_cd=ko,,,
VisitBusanContent:attraction:275:ko,275,아픈 역사에 위로를 국립일제강제동원역사관,attraction,,,,,,web_only,,no_canonical_match,화~일/09:30 ~ 17:30(17:00 이후 입장불가),부산광역시 남구 홍곡로320번길 100,051-629-8600,https://www.fomo.or.kr/museum/kor/Main.do,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=275&lang_cd=ko,,,
VisitBusanContent:attraction:262:ko,262,"나만 알고 싶은 해수욕장, 임랑해수욕장",attraction,,,,,,web_only,,no_canonical_match,09:00~18:00 (개장 중 입수가능 시간),부산광역시 기장군 장안읍 임랑리,051-709-5448,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=262&lang_cd=ko,,,
VisitBusanContent:attraction:432:ko,432,마린시티와 광안대교를 품은 장산 정상으로,attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 해운대구 좌동 1390(대천공원),,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=432&lang_cd=ko,,,
VisitBusanContent:attraction:359:ko,359,봉래산 전망이 끝내줘요~!,attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 영도구 신선동3가 산3,051-419-4041(영도구청 문화관광과),,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=359&lang_cd=ko,,,
VisitBusanContent:attraction:425:ko,425,불광산과 그 계곡을 두른 천년고찰 장안사,attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 기장군 장안읍 장안로 482,051-727-2393,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=425&lang_cd=ko,,,
VisitBusanContent:attraction:358:ko,358,‘쌈마이 감성’ 가득한 호랑이마을 호천마을,attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 부산진구 엄광로 491,,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=358&lang_cd=ko,,,
VisitBusanContent:attraction:281:ko,281,책과 함께하는 영원한 여행 이터널저니,attraction,,,,,,web_only,,no_canonical_match,매주 목요일~화요일 12:00~20:00,부산광역시 기장군 기장읍 기장해안로 268-32,051-604-7226,https://ananti.kr/ko/cove/CV0501,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=281&lang_cd=ko,,,
VisitBusanContent:attraction:343:ko,343,흐름과 소통의 연결고리 송상현광장,attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 부산진구 중앙대로 지하 818(전포동),051-850-6081~4,https://www.bisco.or.kr/songsanghyeon/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=343&lang_cd=ko,,,
VisitBusanContent:attraction:361:ko,361,"니가 가라, 영화의 거리",attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 해운대구 마린시티1로 91,,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=361&lang_cd=ko,,,
VisitBusanContent:attraction:347:ko,347,부처님의 세 가지 염원 삼광사,attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 부산진구 초읍천로43번길 77,051-808-7111~5,http://www.samkwangsa.or.kr/index2.php,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=347&lang_cd=ko,,,
VisitBusanContent:attraction:290:ko,290,바다의 안녕을 기원하는 오랑대공원,attraction,,,,,,web_only,,no_canonical_match,상시,부산 기장군 기장읍 시랑리 산1-18,,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=290&lang_cd=ko,,,
VisitBusanContent:attraction:458:ko,458,천년의 향기 선암사,attraction,,,,,,web_only,,no_canonical_match,상시,부산광역시 부산진구 백양산로 138,051-803-7573,http://www.sunamsa.or.kr,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=458&lang_cd=ko,,,
